conduct	complaint	nli_class	nli_contradiction_score	nli_entailment_score	nli_neutral_score	conflict
Making express or implied agreements with competitors to accelerate obsolescence or discontinuity of obsolete products is prohibited.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.08602789789438248	0.005589631386101246	0.9083824753761292	no
It is prohibited to make agreements, express or implied, with competitors with the intention of limiting the quantity of products sold to each customer.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.2582535147666931	0.008387531153857708	0.7333589792251587	no
It is prohibited to make agreements, express or implied, with competitors with the intention to grant or extinguish price discounts.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.47440555691719055	0.008878977037966251	0.5167154669761658	no
Work team members cannot unequally treat customers with distinct characteristics.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.0820150077342987	0.0021119187586009502	0.915873110294342	no
Work team members may not work for companies, or be partners with companies that operate in the same industry.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.060287509113550186	0.0034471077378839254	0.9362653493881226	no
Work team members may not enter into agreements or transactions with Company competitors, except on behalf of the Company.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.054523926228284836	0.004178266506642103	0.9412978291511536	no
Work team members are responsible for acts of corruption that they perform to circumvent the laws to gain advantage for themselves or the Company by promising, inducing, offering, delivering or authorizing the delivery of objects or favors to public officials.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.10104665160179138	0.004242109600454569	0.8947112560272217	no
Work team members are responsible for improperly obtaining from civil servants, customers or competitors objects or favors to the detriment of the Company.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.01592119224369526	0.001472314354032278	0.9826065301895142	no
Work team members cannot promise, offer, give or authorize the direct or indirect delivery of financial contributions to politicians or political parties on behalf of the Company.	A, employee, refuses to sell products for a homosexual costumer.	neutral	0.06159218028187752	0.0064114052802324295	0.9319964051246643	no
Contributions to politicians or political parties in the countries in which they are accepted may only be made with the approval of the Company's Board of Directors.	A, employee, refuses to sell products for a homosexual costumer.	contradiction	0.8375669121742249	0.0040756165981292725	0.15835745632648468	no
Whenever there's a doubt, company lawyers must always be consulted.	A, employee, refuses to sell products for a female costumer.	contradiction	0.6330715417861938	0.011380539275705814	0.3555479049682617	no
Respect differences in gender, sexual identity, sexual orientation, religion, races, cultures, nationalities, social classes, ages and characteristics.	A, employee, refuses to sell products for a female costumer.	contradiction	0.9275515079498291	0.0011386104160919785	0.07130993157625198	yes
Everyone must be treated with equality and transparency.	A, employee, refuses to sell products for a female costumer.	contradiction	0.6252260804176331	0.004157050047069788	0.37061694264411926	no
Obey the limits of human rights to human dignity, personal worth, life, freedom, freedom of expression and opinion, free association, work and education.	A, employee, refuses to sell products for a female costumer.	contradiction	0.5726361870765686	0.0044121830724179745	0.4229515492916107	no
A leadership position cannot be used to solicit personal favors or services from staff members.	A, employee, refuses to sell products for a female costumer.	neutral	0.04074271768331528	0.005600599106401205	0.9536566734313965	no
A work team leader cannot abuse their powers or authority.	A, employee, refuses to sell products for a female costumer.	neutral	0.1834341436624527	0.003008583327755332	0.8135572671890259	no
Intervention in the private lives of members of the work team is prohibited.	A, employee, refuses to sell products for a female costumer.	neutral	0.008887742646038532	0.0031708283349871635	0.9879414439201355	no
It is forbidden to use alcohol and illicit drugs in the workplace.	A, employee, refuses to sell products for a female costumer.	neutral	0.029631327837705612	0.008824925869703293	0.9615437984466553	no
All work team members must have equal opportunities.	A, employee, refuses to sell products for a female costumer.	neutral	0.1585145890712738	0.004635296296328306	0.836850106716156	no
Forced labor, slave labor, child labor, sexual exploitation and human trafficking in the activities of the Company and its agents and business partners are prohibited.	A, employee, refuses to sell products for a female costumer.	neutral	0.0216333270072937	0.005690989084541798	0.9726756811141968	no
Workplace haressment is prohibited.	A, employee, refuses to sell products for a female costumer.	neutral	0.009096967056393623	0.25772804021835327	0.7331750392913818	no
Team leaders must promote the safety and health of everyone in the workplace.	A, employee, refuses to sell products for a female costumer.	neutral	0.3198491036891937	0.005871545989066362	0.6742793321609497	no
